EID,FP,FP_YESNO,Year,SCL,SCLbinned,Season,Fall,Spring,Summer,Winter,OtherSeason,y0,y1,y2
4830,1,Yes,1994,34,30-34.9,Summer,0,0,1,0,1,0,1,0
5156,1,Yes,1994,39,35-39.9,Summer,0,0,1,0,1,0,1,0
5297,1,Yes,1994,33.5,30-34.9,Fall,1,0,0,0,0,0,1,0
5358,1,Yes,1995,47.4,45-49.9,Spring,0,1,0,0,1,0,1,0
5361,1,Yes,1995,60.1,60-64.9,Spring,0,1,0,0,1,0,1,0
5363,1,Yes,1995,49.9,45-49.9,Spring,0,1,0,0,1,0,1,0
5369,1,Yes,1995,35.5,35-39.9,Spring,0,1,0,0,1,0,1,0
5372,1,Yes,1995,36.3,35-39.9,Spring,0,1,0,0,1,0,1,0
5419,1,Yes,1995,34.2,30-34.9,Summer,0,0,1,0,1,0,1,0
5418,1,Yes,1995,36.3,35-39.9,Summer,0,0,1,0,1,0,1,0
5420,1,Yes,1995,41.1,40-44.9,Summer,0,0,1,0,1,0,1,0
5537,1,Yes,1995,33,30-34.9,Summer,0,0,1,0,1,0,1,0
5538,1,Yes,1995,36.9,35-39.9,Summer,0,0,1,0,1,0,1,0
5734,1,Yes,1995,49.9,45-49.9,Summer,0,0,1,0,1,0,1,0
5918,1,Yes,1995,41.6,40-44.9,Summer,0,0,1,0,1,0,1,0
5968,1,Yes,1995,32.7,30-34.9,Fall,1,0,0,0,0,0,1,0
5967,1,Yes,1995,49.5,45-49.9,Fall,1,0,0,0,0,0,1,0
5927,1,Yes,1995,53,50-54.9,Fall,1,0,0,0,0,0,1,0
2947,1,Yes,1995,32.6,30-34.9,Fall,1,0,0,0,0,0,1,0
5969,1,Yes,1995,37.4,35-39.9,Fall,1,0,0,0,0,0,1,0
5970,1,Yes,1995,37.3,35-39.9,Fall,1,0,0,0,0,0,1,0
5973,1,Yes,1995,35.3,35-39.9,Fall,1,0,0,0,0,0,1,0
5974,1,Yes,1995,35.3,35-39.9,Fall,1,0,0,0,0,0,1,0
5972,1,Yes,1995,41,40-44.9,Fall,1,0,0,0,0,0,1,0
5975,1,Yes,1995,41.7,40-44.9,Fall,1,0,0,0,0,0,1,0
5979,1,Yes,1995,34.5,30-34.9,Winter,0,0,0,1,1,0,1,0
5981,1,Yes,1995,33.9,30-34.9,Winter,0,0,0,1,1,0,1,0
5997,1,Yes,1995,35.2,35-39.9,Winter,0,0,0,1,1,0,1,0
5977,1,Yes,1995,41.5,40-44.9,Winter,0,0,0,1,1,0,1,0
5978,1,Yes,1995,40.5,40-44.9,Winter,0,0,0,1,1,0,1,0
6002,1,Yes,1995,33.4,30-34.9,Winter,0,0,0,1,1,0,1,0
6001,1,Yes,1995,41,40-44.9,Winter,0,0,0,1,1,0,1,0
6003,1,Yes,1995,42.2,40-44.9,Winter,0,0,0,1,1,0,1,0
6007,1,Yes,1996,34.5,30-34.9,Winter,0,0,0,1,1,0,1,0
6008,1,Yes,1996,32,30-34.9,Winter,0,0,0,1,1,0,1,0
6018,1,Yes,1996,34.7,30-34.9,Winter,0,0,0,1,1,0,1,0
6006,1,Yes,1996,40.4,40-44.9,Winter,0,0,0,1,1,0,1,0
6009,1,Yes,1996,42.9,40-44.9,Winter,0,0,0,1,1,0,1,0
6014,1,Yes,1996,57.4,55-59.9,Winter,0,0,0,1,1,0,1,0
6016,1,Yes,1996,29.4,20-29.9,Winter,0,0,0,1,1,0,1,0
6106,1,Yes,1996,32.3,30-34.9,Winter,0,0,0,1,1,0,1,0
6107,1,Yes,1996,31.5,30-34.9,Winter,0,0,0,1,1,0,1,0
6110,1,Yes,1996,33.6,30-34.9,Winter,0,0,0,1,1,0,1,0
6113,1,Yes,1996,33.6,30-34.9,Winter,0,0,0,1,1,0,1,0
6116,1,Yes,1996,30.1,30-34.9,Winter,0,0,0,1,1,0,1,0
6119,1,Yes,1996,33.1,30-34.9,Winter,0,0,0,1,1,0,1,0
6130,1,Yes,1996,34.4,30-34.9,Winter,0,0,0,1,1,0,1,0
6111,1,Yes,1996,37.3,35-39.9,Winter,0,0,0,1,1,0,1,0
6114,1,Yes,1996,37.2,35-39.9,Winter,0,0,0,1,1,0,1,0
6115,1,Yes,1996,35.2,35-39.9,Winter,0,0,0,1,1,0,1,0
6117,1,Yes,1996,38.7,35-39.9,Winter,0,0,0,1,1,0,1,0
6120,1,Yes,1996,36,35-39.9,Winter,0,0,0,1,1,0,1,0
6121,1,Yes,1996,37.6,35-39.9,Winter,0,0,0,1,1,0,1,0
6122,1,Yes,1996,36.1,35-39.9,Winter,0,0,0,1,1,0,1,0
6104,1,Yes,1996,42.7,40-44.9,Winter,0,0,0,1,1,0,1,0
6105,1,Yes,1996,44.9,40-44.9,Winter,0,0,0,1,1,0,1,0
6123,1,Yes,1996,40,40-44.9,Winter,0,0,0,1,1,0,1,0
6128,1,Yes,1996,46.2,45-49.9,Winter,0,0,0,1,1,0,1,0
6129,1,Yes,1996,50,50-54.9,Winter,0,0,0,1,1,0,1,0
6108,1,Yes,1996,29.3,20-29.9,Winter,0,0,0,1,1,0,1,0
6133,1,Yes,1996,32.8,30-34.9,Winter,0,0,0,1,1,0,1,0
6142,1,Yes,1996,34.2,30-34.9,Winter,0,0,0,1,1,0,1,0
6152,1,Yes,1996,34.2,30-34.9,Winter,0,0,0,1,1,0,1,0
6154,1,Yes,1996,34.5,30-34.9,Winter,0,0,0,1,1,0,1,0
6155,1,Yes,1996,33.3,30-34.9,Winter,0,0,0,1,1,0,1,0
6163,1,Yes,1996,30.8,30-34.9,Winter,0,0,0,1,1,0,1,0
6135,1,Yes,1996,36.7,35-39.9,Winter,0,0,0,1,1,0,1,0
6138,1,Yes,1996,35.4,35-39.9,Winter,0,0,0,1,1,0,1,0
6139,1,Yes,1996,36.1,35-39.9,Winter,0,0,0,1,1,0,1,0
6140,1,Yes,1996,38.1,35-39.9,Winter,0,0,0,1,1,0,1,0
6143,1,Yes,1996,39.4,35-39.9,Winter,0,0,0,1,1,0,1,0
6146,1,Yes,1996,39.5,35-39.9,Winter,0,0,0,1,1,0,1,0
6156,1,Yes,1996,37.9,35-39.9,Winter,0,0,0,1,1,0,1,0
6158,1,Yes,1996,36.4,35-39.9,Winter,0,0,0,1,1,0,1,0
6159,1,Yes,1996,39.2,35-39.9,Winter,0,0,0,1,1,0,1,0
6160,1,Yes,1996,37.5,35-39.9,Winter,0,0,0,1,1,0,1,0
6161,1,Yes,1996,36.5,35-39.9,Winter,0,0,0,1,1,0,1,0
6165,1,Yes,1996,36.4,35-39.9,Winter,0,0,0,1,1,0,1,0
6166,1,Yes,1996,39.5,35-39.9,Winter,0,0,0,1,1,0,1,0
6167,1,Yes,1996,36.5,35-39.9,Winter,0,0,0,1,1,0,1,0
6144,1,Yes,1996,48.7,45-49.9,Winter,0,0,0,1,1,0,1,0
6168,1,Yes,1996,45.6,45-49.9,Winter,0,0,0,1,1,0,1,0
6149,1,Yes,1996,51.8,50-54.9,Winter,0,0,0,1,1,0,1,0
6181,1,Yes,1996,31.6,30-34.9,Spring,0,1,0,0,1,0,1,0
6184,1,Yes,1996,31.6,30-34.9,Spring,0,1,0,0,1,0,1,0
6186,1,Yes,1996,32.3,30-34.9,Spring,0,1,0,0,1,0,1,0
6193,1,Yes,1996,33.5,30-34.9,Spring,0,1,0,0,1,0,1,0
6177,1,Yes,1996,36.5,35-39.9,Spring,0,1,0,0,1,0,1,0
6182,1,Yes,1996,37.8,35-39.9,Spring,0,1,0,0,1,0,1,0
6179,1,Yes,1996,44.9,40-44.9,Spring,0,1,0,0,1,0,1,0
6187,1,Yes,1996,45.9,45-49.9,Spring,0,1,0,0,1,0,1,0
6198,1,Yes,1996,34.4,30-34.9,Spring,0,1,0,0,1,0,1,0
6202,1,Yes,1996,34.8,30-34.9,Spring,0,1,0,0,1,0,1,0
6204,1,Yes,1996,30.6,30-34.9,Spring,0,1,0,0,1,0,1,0
6207,1,Yes,1996,32.6,30-34.9,Spring,0,1,0,0,1,0,1,0
6210,1,Yes,1996,31.1,30-34.9,Spring,0,1,0,0,1,0,1,0
6219,1,Yes,1996,31.6,30-34.9,Spring,0,1,0,0,1,0,1,0
6222,1,Yes,1996,33.4,30-34.9,Spring,0,1,0,0,1,0,1,0
6197,1,Yes,1996,36.5,35-39.9,Spring,0,1,0,0,1,0,1,0
6201,1,Yes,1996,35.8,35-39.9,Spring,0,1,0,0,1,0,1,0
6214,1,Yes,1996,36.2,35-39.9,Spring,0,1,0,0,1,0,1,0
6216,1,Yes,1996,36.4,35-39.9,Spring,0,1,0,0,1,0,1,0
6218,1,Yes,1996,36.3,35-39.9,Spring,0,1,0,0,1,0,1,0
6221,1,Yes,1996,37.6,35-39.9,Spring,0,1,0,0,1,0,1,0
6205,1,Yes,1996,41.5,40-44.9,Spring,0,1,0,0,1,0,1,0
6220,1,Yes,1996,48.3,45-49.9,Spring,0,1,0,0,1,0,1,0
6228,1,Yes,1996,32.9,30-34.9,Spring,0,1,0,0,1,0,1,0
6240,1,Yes,1996,31.3,30-34.9,Spring,0,1,0,0,1,0,1,0
6225,1,Yes,1996,36.7,35-39.9,Spring,0,1,0,0,1,0,1,0
6232,1,Yes,1996,36.9,35-39.9,Spring,0,1,0,0,1,0,1,0
6236,1,Yes,1996,36.2,35-39.9,Spring,0,1,0,0,1,0,1,0
6238,1,Yes,1996,38.6,35-39.9,Spring,0,1,0,0,1,0,1,0
6244,1,Yes,1996,36.4,35-39.9,Spring,0,1,0,0,1,0,1,0
6246,1,Yes,1996,35.7,35-39.9,Spring,0,1,0,0,1,0,1,0
6233,1,Yes,1996,40.1,40-44.9,Spring,0,1,0,0,1,0,1,0
6235,1,Yes,1996,40.5,40-44.9,Spring,0,1,0,0,1,0,1,0
6224,1,Yes,1996,51,50-54.9,Spring,0,1,0,0,1,0,1,0
6243,1,Yes,1996,53.7,50-54.9,Spring,0,1,0,0,1,0,1,0
6226,1,Yes,1996,60.9,60-64.9,Spring,0,1,0,0,1,0,1,0
6248,1,Yes,1996,60.3,60-64.9,Spring,0,1,0,0,1,0,1,0
6239,1,Yes,1996,26.4,20-29.9,Spring,0,1,0,0,1,0,1,0
6350,1,Yes,1996,34.1,30-34.9,Spring,0,1,0,0,1,0,1,0
6411,1,Yes,1996,34.7,30-34.9,Spring,0,1,0,0,1,0,1,0
6349,1,Yes,1996,38.6,35-39.9,Spring,0,1,0,0,1,0,1,0
6415,1,Yes,1996,36,35-39.9,Spring,0,1,0,0,1,0,1,0
6416,1,Yes,1996,37.7,35-39.9,Spring,0,1,0,0,1,0,1,0
6351,1,Yes,1996,41.7,40-44.9,Spring,0,1,0,0,1,0,1,0
6418,1,Yes,1996,32.8,30-34.9,Spring,0,1,0,0,1,0,1,0
6421,1,Yes,1996,31,30-34.9,Spring,0,1,0,0,1,0,1,0
6424,1,Yes,1996,32.1,30-34.9,Spring,0,1,0,0,1,0,1,0
6427,1,Yes,1996,34.2,30-34.9,Spring,0,1,0,0,1,0,1,0
6436,1,Yes,1996,32.2,30-34.9,Spring,0,1,0,0,1,0,1,0
6417,1,Yes,1996,35.4,35-39.9,Spring,0,1,0,0,1,0,1,0
6428,1,Yes,1996,35.1,35-39.9,Spring,0,1,0,0,1,0,1,0
6430,1,Yes,1996,37.3,35-39.9,Spring,0,1,0,0,1,0,1,0
6432,1,Yes,1996,35.2,35-39.9,Spring,0,1,0,0,1,0,1,0
6438,1,Yes,1996,44.7,40-44.9,Spring,0,1,0,0,1,0,1,0
6419,1,Yes,1996,50.2,50-54.9,Spring,0,1,0,0,1,0,1,0
6434,1,Yes,1996,50.4,50-54.9,Spring,0,1,0,0,1,0,1,0
6422,1,Yes,1996,29.8,20-29.9,Spring,0,1,0,0,1,0,1,0
6429,1,Yes,1996,25.3,20-29.9,Spring,0,1,0,0,1,0,1,0
6435,1,Yes,1996,28.5,20-29.9,Spring,0,1,0,0,1,0,1,0
6440,1,Yes,1996,32.3,30-34.9,Spring,0,1,0,0,1,0,1,0
6443,1,Yes,1996,31.9,30-34.9,Spring,0,1,0,0,1,0,1,0
6444,1,Yes,1996,32.9,30-34.9,Spring,0,1,0,0,1,0,1,0
6451,1,Yes,1996,30.8,30-34.9,Spring,0,1,0,0,1,0,1,0
6453,1,Yes,1996,32.6,30-34.9,Spring,0,1,0,0,1,0,1,0
6448,1,Yes,1996,46,45-49.9,Spring,0,1,0,0,1,0,1,0
6450,1,Yes,1996,48.4,45-49.9,Spring,0,1,0,0,1,0,1,0
6454,1,Yes,1996,34.6,30-34.9,Spring,0,1,0,0,1,0,1,0
6455,1,Yes,1996,37.9,35-39.9,Spring,0,1,0,0,1,0,1,0
6461,1,Yes,1996,41.2,40-44.9,Spring,0,1,0,0,1,0,1,0
6458,1,Yes,1996,45.1,45-49.9,Spring,0,1,0,0,1,0,1,0
6539,1,Yes,1996,37.2,35-39.9,Spring,0,1,0,0,1,0,1,0
6542,1,Yes,1996,34.8,30-34.9,Spring,0,1,0,0,1,0,1,0
6547,1,Yes,1996,32.2,30-34.9,Spring,0,1,0,0,1,0,1,0
6544,1,Yes,1996,35.3,35-39.9,Spring,0,1,0,0,1,0,1,0
6545,1,Yes,1996,36.8,35-39.9,Spring,0,1,0,0,1,0,1,0
6550,1,Yes,1996,37.1,35-39.9,Spring,0,1,0,0,1,0,1,0
6551,1,Yes,1996,34.4,30-34.9,Spring,0,1,0,0,1,0,1,0
6552,1,Yes,1996,31.7,30-34.9,Spring,0,1,0,0,1,0,1,0
6553,1,Yes,1996,37.5,35-39.9,Spring,0,1,0,0,1,0,1,0
6554,1,Yes,1996,36.7,35-39.9,Spring,0,1,0,0,1,0,1,0
6556,1,Yes,1996,40.9,40-44.9,Summer,0,0,1,0,1,0,1,0
6562,1,Yes,1996,34.1,30-34.9,Summer,0,0,1,0,1,0,1,0
6565,1,Yes,1996,33.4,30-34.9,Summer,0,0,1,0,1,0,1,0
6563,1,Yes,1996,40.6,40-44.9,Summer,0,0,1,0,1,0,1,0
6570,1,Yes,1996,37.5,35-39.9,Summer,0,0,1,0,1,0,1,0
6572,1,Yes,1996,37.7,35-39.9,Summer,0,0,1,0,1,0,1,0
6567,1,Yes,1996,41.6,40-44.9,Summer,0,0,1,0,1,0,1,0
6579,1,Yes,1996,44.1,40-44.9,Summer,0,0,1,0,1,0,1,0
6860,1,Yes,1996,39.2,35-39.9,Summer,0,0,1,0,1,0,1,0
6861,1,Yes,1996,37.1,35-39.9,Summer,0,0,1,0,1,0,1,0
6988,1,Yes,1996,34.9,30-34.9,Summer,0,0,1,0,1,0,1,0
6981,1,Yes,1996,35,35-39.9,Summer,0,0,1,0,1,0,1,0
6984,1,Yes,1996,36.4,35-39.9,Summer,0,0,1,0,1,0,1,0
7131,1,Yes,1996,35.8,35-39.9,Summer,0,0,1,0,1,0,1,0
6982,1,Yes,1996,47.2,45-49.9,Summer,0,0,1,0,1,0,1,0
7103,1,Yes,1996,47.3,45-49.9,Summer,0,0,1,0,1,0,1,0
6979,1,Yes,1996,29.9,20-29.9,Summer,0,0,1,0,1,0,1,0
7277,1,Yes,1996,31.9,30-34.9,Fall,1,0,0,0,0,0,1,0
7534,1,Yes,1996,30.6,30-34.9,Fall,1,0,0,0,0,0,1,0
7536,1,Yes,1996,33.6,30-34.9,Fall,1,0,0,0,0,0,1,0
7547,1,Yes,1996,34,30-34.9,Fall,1,0,0,0,0,0,1,0
7551,1,Yes,1996,34.6,30-34.9,Fall,1,0,0,0,0,0,1,0
7533,1,Yes,1996,37.1,35-39.9,Fall,1,0,0,0,0,0,1,0
7537,1,Yes,1996,39.5,35-39.9,Fall,1,0,0,0,0,0,1,0
7538,1,Yes,1996,35.5,35-39.9,Fall,1,0,0,0,0,0,1,0
7539,1,Yes,1996,36.2,35-39.9,Fall,1,0,0,0,0,0,1,0
7541,1,Yes,1996,38,35-39.9,Fall,1,0,0,0,0,0,1,0
7543,1,Yes,1996,37.2,35-39.9,Fall,1,0,0,0,0,0,1,0
7549,1,Yes,1996,38.5,35-39.9,Fall,1,0,0,0,0,0,1,0
7550,1,Yes,1996,35.7,35-39.9,Fall,1,0,0,0,0,0,1,0
7542,1,Yes,1996,44.8,40-44.9,Fall,1,0,0,0,0,0,1,0
7535,1,Yes,1996,45.3,45-49.9,Fall,1,0,0,0,0,0,1,0
7544,1,Yes,1996,45.9,45-49.9,Fall,1,0,0,0,0,0,1,0
7813,1,Yes,1996,34.7,30-34.9,Fall,1,0,0,0,0,0,1,0
7815,1,Yes,1996,34.2,30-34.9,Fall,1,0,0,0,0,0,1,0
7817,1,Yes,1996,33.6,30-34.9,Fall,1,0,0,0,0,0,1,0
7814,1,Yes,1996,38.7,35-39.9,Fall,1,0,0,0,0,0,1,0
7821,1,Yes,1997,32.7,30-34.9,Spring,0,1,0,0,1,0,1,0
7822,1,Yes,1997,34.5,30-34.9,Spring,0,1,0,0,1,0,1,0
7825,1,Yes,1997,33.8,30-34.9,Spring,0,1,0,0,1,0,1,0
7820,1,Yes,1997,44.8,40-44.9,Spring,0,1,0,0,1,0,1,0
7823,1,Yes,1997,44.4,40-44.9,Spring,0,1,0,0,1,0,1,0
7847,1,Yes,1997,34.2,30-34.9,Spring,0,1,0,0,1,0,1,0
7848,1,Yes,1997,35.3,35-39.9,Spring,0,1,0,0,1,0,1,0
7852,1,Yes,1997,40,40-44.9,Spring,0,1,0,0,1,0,1,0
7879,1,Yes,1997,34.1,30-34.9,Spring,0,1,0,0,1,0,1,0
7880,1,Yes,1997,34.5,30-34.9,Spring,0,1,0,0,1,0,1,0
7885,1,Yes,1997,32.3,30-34.9,Spring,0,1,0,0,1,0,1,0
7877,1,Yes,1997,42,40-44.9,Spring,0,1,0,0,1,0,1,0
7884,1,Yes,1997,51.4,50-54.9,Spring,0,1,0,0,1,0,1,0
7882,1,Yes,1997,57.2,55-59.9,Spring,0,1,0,0,1,0,1,0
7889,1,Yes,1997,36.3,35-39.9,Spring,0,1,0,0,1,0,1,0
7890,1,Yes,1997,44.2,40-44.9,Spring,0,1,0,0,1,0,1,0
7891,1,Yes,1997,42.3,40-44.9,Spring,0,1,0,0,1,0,1,0
7888,1,Yes,1997,50.4,50-54.9,Spring,0,1,0,0,1,0,1,0
7952,1,Yes,1997,33.8,30-34.9,Spring,0,1,0,0,1,0,1,0
8025,1,Yes,1997,34.9,30-34.9,Spring,0,1,0,0,1,0,1,0
7954,1,Yes,1997,37.6,35-39.9,Spring,0,1,0,0,1,0,1,0
8026,1,Yes,1997,37.2,35-39.9,Spring,0,1,0,0,1,0,1,0
8028,1,Yes,1997,38.7,35-39.9,Spring,0,1,0,0,1,0,1,0
8027,1,Yes,1997,47.8,45-49.9,Spring,0,1,0,0,1,0,1,0
8124,1,Yes,1997,40.7,40-44.9,Summer,0,0,1,0,1,0,1,0
8455,1,Yes,1997,31.5,30-34.9,Summer,0,0,1,0,1,0,1,0
8532,1,Yes,1997,40.8,40-44.9,Summer,0,0,1,0,1,0,1,0
8533,1,Yes,1997,41.4,40-44.9,Summer,0,0,1,0,1,0,1,0
8536,1,Yes,1997,51.4,50-54.9,Summer,0,0,1,0,1,0,1,0
8625,1,Yes,1997,34,30-34.9,Fall,1,0,0,0,0,0,1,0
8626,1,Yes,1997,45,45-49.9,Fall,1,0,0,0,0,0,1,0
8632,1,Yes,1997,33.7,30-34.9,Fall,1,0,0,0,0,0,1,0
8634,1,Yes,1997,33.7,30-34.9,Fall,1,0,0,0,0,0,1,0
8644,1,Yes,1997,34.1,30-34.9,Fall,1,0,0,0,0,0,1,0
8645,1,Yes,1997,32.5,30-34.9,Fall,1,0,0,0,0,0,1,0
8639,1,Yes,1997,39.8,35-39.9,Fall,1,0,0,0,0,0,1,0
8640,1,Yes,1997,38.5,35-39.9,Fall,1,0,0,0,0,0,1,0
8646,1,Yes,1997,39,35-39.9,Fall,1,0,0,0,0,0,1,0
8629,1,Yes,1997,42.7,40-44.9,Fall,1,0,0,0,0,0,1,0
8641,1,Yes,1997,41,40-44.9,Fall,1,0,0,0,0,0,1,0
8643,1,Yes,1997,44.6,40-44.9,Fall,1,0,0,0,0,0,1,0
8642,1,Yes,1997,48.6,45-49.9,Fall,1,0,0,0,0,0,1,0
8635,1,Yes,1997,51.2,50-54.9,Fall,1,0,0,0,0,0,1,0
8628,1,Yes,1997,56.4,55-59.9,Fall,1,0,0,0,0,0,1,0
8648,1,Yes,1997,63.7,60-64.9,Fall,1,0,0,0,0,0,1,0
8656,1,Yes,1997,32.5,30-34.9,Fall,1,0,0,0,0,0,1,0
8660,1,Yes,1997,34.1,30-34.9,Fall,1,0,0,0,0,0,1,0
8661,1,Yes,1997,34.3,30-34.9,Fall,1,0,0,0,0,0,1,0
8668,1,Yes,1997,33.6,30-34.9,Fall,1,0,0,0,0,0,1,0
8651,1,Yes,1997,35.1,35-39.9,Fall,1,0,0,0,0,0,1,0
8653,1,Yes,1997,36.3,35-39.9,Fall,1,0,0,0,0,0,1,0
8662,1,Yes,1997,37.3,35-39.9,Fall,1,0,0,0,0,0,1,0
8665,1,Yes,1997,35.8,35-39.9,Fall,1,0,0,0,0,0,1,0
8666,1,Yes,1997,39.3,35-39.9,Fall,1,0,0,0,0,0,1,0
8652,1,Yes,1997,43.7,40-44.9,Fall,1,0,0,0,0,0,1,0
8657,1,Yes,1997,40.2,40-44.9,Fall,1,0,0,0,0,0,1,0
8658,1,Yes,1997,41.6,40-44.9,Fall,1,0,0,0,0,0,1,0
8664,1,Yes,1997,40.1,40-44.9,Fall,1,0,0,0,0,0,1,0
8667,1,Yes,1997,49.3,45-49.9,Fall,1,0,0,0,0,0,1,0
8669,1,Yes,1998,33.9,30-34.9,Winter,0,0,0,1,1,0,1,0
8673,1,Yes,1998,30.9,30-34.9,Winter,0,0,0,1,1,0,1,0
8676,1,Yes,1998,34.6,30-34.9,Winter,0,0,0,1,1,0,1,0
8510,1,Yes,1998,38.5,35-39.9,Winter,0,0,0,1,1,0,1,0
8677,1,Yes,1998,37.8,35-39.9,Winter,0,0,0,1,1,0,1,0
8680,1,Yes,1998,39.9,35-39.9,Winter,0,0,0,1,1,0,1,0
8682,1,Yes,1998,38.5,35-39.9,Winter,0,0,0,1,1,0,1,0
8670,1,Yes,1998,45.1,45-49.9,Winter,0,0,0,1,1,0,1,0
8675,1,Yes,1998,48.5,45-49.9,Winter,0,0,0,1,1,0,1,0
8681,1,Yes,1998,46,45-49.9,Winter,0,0,0,1,1,0,1,0
8674,1,Yes,1998,53,50-54.9,Winter,0,0,0,1,1,0,1,0
8781,1,Yes,1998,31.9,30-34.9,Winter,0,0,0,1,1,0,1,0
8773,1,Yes,1998,36.4,35-39.9,Winter,0,0,0,1,1,0,1,0
8777,1,Yes,1998,35.3,35-39.9,Winter,0,0,0,1,1,0,1,0
8780,1,Yes,1998,36.2,35-39.9,Winter,0,0,0,1,1,0,1,0
8782,1,Yes,1998,39,35-39.9,Winter,0,0,0,1,1,0,1,0
8783,1,Yes,1998,35,35-39.9,Winter,0,0,0,1,1,0,1,0
8774,1,Yes,1998,42.9,40-44.9,Winter,0,0,0,1,1,0,1,0
8775,1,Yes,1998,44.2,40-44.9,Winter,0,0,0,1,1,0,1,0
8803,1,Yes,1998,31.5,30-34.9,Winter,0,0,0,1,1,0,1,0
8811,1,Yes,1998,34.4,30-34.9,Winter,0,0,0,1,1,0,1,0
8871,1,Yes,1998,31.7,30-34.9,Winter,0,0,0,1,1,0,1,0
8800,1,Yes,1998,37.8,35-39.9,Winter,0,0,0,1,1,0,1,0
8804,1,Yes,1998,39.7,35-39.9,Winter,0,0,0,1,1,0,1,0
8807,1,Yes,1998,37.3,35-39.9,Winter,0,0,0,1,1,0,1,0
8809,1,Yes,1998,37.7,35-39.9,Winter,0,0,0,1,1,0,1,0
8808,1,Yes,1998,41.2,40-44.9,Winter,0,0,0,1,1,0,1,0
8834,1,Yes,1998,42.4,40-44.9,Winter,0,0,0,1,1,0,1,0
8869,1,Yes,1998,41.5,40-44.9,Winter,0,0,0,1,1,0,1,0
8870,1,Yes,1998,40,40-44.9,Winter,0,0,0,1,1,0,1,0
8801,1,Yes,1998,64,60-64.9,Winter,0,0,0,1,1,0,1,0
8874,1,Yes,1998,66.6,65-69.9,Winter,0,0,0,1,1,0,1,0
9258,1,Yes,1998,36.2,35-39.9,Spring,0,1,0,0,1,0,1,0
9404,1,Yes,1998,31.3,30-34.9,Spring,0,1,0,0,1,0,1,0
9264,1,Yes,1998,39.8,35-39.9,Spring,0,1,0,0,1,0,1,0
9267,1,Yes,1998,36.9,35-39.9,Spring,0,1,0,0,1,0,1,0
9268,1,Yes,1998,36.2,35-39.9,Spring,0,1,0,0,1,0,1,0
9263,1,Yes,1998,43.7,40-44.9,Spring,0,1,0,0,1,0,1,0
9265,1,Yes,1998,41.7,40-44.9,Spring,0,1,0,0,1,0,1,0
9266,1,Yes,1998,52.8,50-54.9,Spring,0,1,0,0,1,0,1,0
9410,1,Yes,1998,30.5,30-34.9,Spring,0,1,0,0,1,0,1,0
9409,1,Yes,1998,38.6,35-39.9,Spring,0,1,0,0,1,0,1,0
9416,1,Yes,1998,37.4,35-39.9,Spring,0,1,0,0,1,0,1,0
9408,1,Yes,1998,40.7,40-44.9,Spring,0,1,0,0,1,0,1,0
9413,1,Yes,1998,40.1,40-44.9,Spring,0,1,0,0,1,0,1,0
9415,1,Yes,1998,40.8,40-44.9,Spring,0,1,0,0,1,0,1,0
9411,1,Yes,1998,49.3,45-49.9,Spring,0,1,0,0,1,0,1,0
9420,1,Yes,1998,46.1,45-49.9,Spring,0,1,0,0,1,0,1,0
9424,1,Yes,1998,32.7,30-34.9,Spring,0,1,0,0,1,0,1,0
9425,1,Yes,1998,43.5,40-44.9,Spring,0,1,0,0,1,0,1,0
9431,1,Yes,1998,34,30-34.9,Spring,0,1,0,0,1,0,1,0
9433,1,Yes,1998,33.2,30-34.9,Spring,0,1,0,0,1,0,1,0
9429,1,Yes,1998,38.9,35-39.9,Spring,0,1,0,0,1,0,1,0
9432,1,Yes,1998,39.6,35-39.9,Spring,0,1,0,0,1,0,1,0
9434,1,Yes,1998,37.2,35-39.9,Spring,0,1,0,0,1,0,1,0
9438,1,Yes,1998,33.1,30-34.9,Summer,0,0,1,0,1,0,1,0
9437,1,Yes,1998,37.9,35-39.9,Summer,0,0,1,0,1,0,1,0
9440,1,Yes,1998,36.1,35-39.9,Summer,0,0,1,0,1,0,1,0
9444,1,Yes,1998,34,30-34.9,Summer,0,0,1,0,1,0,1,0
9445,1,Yes,1998,38.5,35-39.9,Summer,0,0,1,0,1,0,1,0
9446,1,Yes,1998,41.9,40-44.9,Summer,0,0,1,0,1,0,1,0
9441,1,Yes,1998,29.9,20-29.9,Summer,0,0,1,0,1,0,1,0
9643,1,Yes,1998,31.5,30-34.9,Summer,0,0,1,0,1,0,1,0
9644,1,Yes,1998,38.5,35-39.9,Summer,0,0,1,0,1,0,1,0
9642,1,Yes,1998,52.6,50-54.9,Summer,0,0,1,0,1,0,1,0
9624,1,Yes,1998,31.6,30-34.9,Summer,0,0,1,0,1,0,1,0
9626,1,Yes,1998,42.9,40-44.9,Summer,0,0,1,0,1,0,1,0
9627,1,Yes,1998,45.6,45-49.9,Summer,0,0,1,0,1,0,1,0
9628,1,Yes,1998,35.7,35-39.9,Summer,0,0,1,0,1,0,1,0
9632,1,Yes,1998,38.2,35-39.9,Summer,0,0,1,0,1,0,1,0
9629,1,Yes,1998,44.9,40-44.9,Summer,0,0,1,0,1,0,1,0
9631,1,Yes,1998,44.7,40-44.9,Summer,0,0,1,0,1,0,1,0
9634,1,Yes,1998,44.3,40-44.9,Summer,0,0,1,0,1,0,1,0
9635,1,Yes,1998,46.5,45-49.9,Summer,0,0,1,0,1,0,1,0
